시도,시군구,읍면,도로명
충청북도,청주시 상당구,,쇠내로59번길
충청북도,청주시 상당구,,쇠내로136번길
충청북도,청주시 상당구,,쇠내로145번길
충청북도,청주시 상당구,,쇠내로113번길
충청북도,청주시 상당구,,쇠내로32번길
충청북도,청주시 상당구,,쇠내로65번길
충청북도,청주시 상당구,,쇠내로74번길
충청북도,청주시 상당구,,수영로217번길
충청북도,청주시 상당구,,영운로96번길
충청북도,청주시 상당구,,수영로259번길
충청북도,청주시 상당구,,중고개로224번길
충청북도,청주시 상당구,,쇠내로135번길
충청북도,청주시 상당구,,단재로65번길
충청북도,청주시 상당구,,쇠내로91번길
충청북도,청주시 상당구,,단재로95번길
충청북도,청주시 상당구,,중고개로331번길
충청북도,청주시 상당구,,쇠내로83번길
충청북도,청주시 상당구,,산성로28번길
충청북도,청주시 상당구,,중고개로243번길
충청북도,청주시 상당구,,영운천로133번길
충청북도,청주시 상당구,,꽃산서로7번길
충청북도,청주시 상당구,,꽃산서로3번길
충청북도,청주시 상당구,,영운천로127번길
충청북도,청주시 상당구,,수영로235번길
충청북도,청주시 상당구,,영운로86번길
충청북도,청주시 상당구,,쇠내로125번길
충청북도,청주시 상당구,,수영로137번길
충청북도,청주시 상당구,,무심동로
충청북도,청주시 상당구,,수영로218번길
충청북도,청주시 상당구,,단재로78번길
충청북도,청주시 상당구,,단재로77번길
충청북도,청주시 상당구,,상당로13번길
충청북도,청주시 상당구,,성안로
충청북도,청주시 상당구,,상당로5번길
충청북도,청주시 상당구,,상당로
충청북도,청주시 상당구,,성안로74번길
충청북도,청주시 상당구,,무심동로336번길
충청북도,청주시 상당구,,남사로140번길
충청북도,청주시 상당구,,남사로112번길
충청북도,청주시 상당구,,상당로29번길
충청북도,청주시 상당구,,상당로25번길
충청북도,청주시 상당구,,상당로59번길
충청북도,청주시 상당구,,남사로
충청북도,청주시 상당구,,사직대로362번길
충청북도,청주시 상당구,,상당로55번길
충청북도,청주시 상당구,남일면,가산1길
충청북도,청주시 상당구,남일면,가산길
충청북도,청주시 상당구,남일면,가장로
충청북도,청주시 상당구,남일면,가산양달길
충청북도,청주시 상당구,남일면,미천고은로
충청북도,청주시 상당구,남일면,가산음달길
충청북도,청주시 상당구,남일면,고은1길
충청북도,청주시 상당구,남일면,가중2길
충청북도,청주시 상당구,남일면,가중길
충청북도,청주시 상당구,남일면,가중1길
충청북도,청주시 상당구,남일면,신송서원길
충청북도,청주시 상당구,남일면,가좌신송로
충청북도,청주시 상당구,남일면,문동2길
충청북도,청주시 상당구,남일면,고은길
충청북도,청주시 상당구,남일면,버들고지길
충청북도,청주시 상당구,남일면,쌍암동길
충청북도,청주시 상당구,남일면,단재로
충청북도,청주시 상당구,남일면,고은두산로
충청북도,청주시 상당구,남일면,참나무골길
충청북도,청주시 상당구,남일면,윗고분터길
충청북도,청주시 상당구,남일면,고은2길
충청북도,청주시 상당구,남일면,두산길
충청북도,청주시 상당구,남일면,노동두산길
충청북도,청주시 상당구,남일면,보청대로
충청북도,청주시 상당구,남일면,두산1길
충청북도,청주시 상당구,남일면,문주2길
충청북도,청주시 상당구,남일면,문주1길
충청북도,청주시 상당구,남일면,황청리길
충청북도,청주시 상당구,남일면,교육원로
충청북도,청주시 상당구,남일면,은행상야로
충청북도,청주시 상당구,남일면,효촌송암1길
충청북도,청주시 상당구,남일면,효촌송암길
충청북도,청주시 상당구,남일면,효촌송정1길
충청북도,청주시 상당구,남일면,신송2길
충청북도,청주시 상당구,남일면,신송1길
충청북도,청주시 상당구,남일면,신송효촌길
충청북도,청주시 상당구,남일면,신송새터길
충청북도,청주시 상당구,남일면,쌍수길
충청북도,청주시 상당구,남일면,쌍수관기길
충청북도,청주시 상당구,남일면,은행길
충청북도,청주시 상당구,남일면,계산은행로
충청북도,청주시 상당구,남일면,화당1길
충청북도,청주시 상당구,남일면,화당길
충청북도,청주시 상당구,남일면,척산화당로
충청북도,청주시 상당구,남일면,화당2길
충청북도,청주시 상당구,남일면,화당3길
충청북도,청주시 상당구,남일면,남계4길
충청북도,청주시 상당구,남일면,효덕길
충청북도,청주시 상당구,남일면,효촌송정3길
충청북도,청주시 상당구,남일면,효촌송정2길
충청북도,청주시 상당구,,무심동로302번길
충청북도,청주시 상당구,,남사로102번길
충청북도,청주시 상당구,,남사로84번길
충청북도,청주시 상당구,,남사로94번길
충청북도,청주시 상당구,,무심동로304번길
충청북도,청주시 상당구,,무심동로328번길
충청북도,청주시 상당구,,남사로80번길
충청북도,청주시 상당구,,남사로100번길
충청북도,청주시 상당구,낭성면,갈산2길
충청북도,청주시 상당구,낭성면,갈산1길
충청북도,청주시 상당구,낭성면,갈산3길
충청북도,청주시 상당구,낭성면,현암삼산로
충청북도,청주시 상당구,낭성면,갈산무성길
충청북도,청주시 상당구,낭성면,관정길
충청북도,청주시 상당구,낭성면,산성로
충청북도,청주시 상당구,낭성면,관정2길
충청북도,청주시 상당구,낭성면,성대1길
충청북도,청주시 상당구,낭성면,관정1길
충청북도,청주시 상당구,낭성면,단재로
충청북도,청주시 상당구,낭성면,귀래길
충청북도,청주시 상당구,낭성면,무성길
충청북도,청주시 상당구,낭성면,무성1길
충청북도,청주시 상당구,낭성면,무성2길
충청북도,청주시 상당구,낭성면,문박길
충청북도,청주시 상당구,낭성면,호정대신로
충청북도,청주시 상당구,낭성면,삼산길
충청북도,청주시 상당구,낭성면,낭성시내길
충청북도,청주시 상당구,낭성면,낭성시내2길
충청북도,청주시 상당구,낭성면,이목정봉1길
충청북도,청주시 상당구,낭성면,낭성시내3길
충청북도,청주시 상당구,낭성면,이목정봉길
충청북도,청주시 상당구,낭성면,호정전하울길
충청북도,청주시 상당구,낭성면,낭성시내1길
충청북도,청주시 상당구,낭성면,인경길
충청북도,청주시 상당구,낭성면,인경1길
충청북도,청주시 상당구,낭성면,지산길
충청북도,청주시 상당구,낭성면,지산나박실길
충청북도,청주시 상당구,낭성면,추정1길
충청북도,청주시 상당구,낭성면,추정길
충청북도,청주시 상당구,낭성면,추정3길
충청북도,청주시 상당구,낭성면,추정2길
충청북도,청주시 상당구,낭성면,은행상야로
충청북도,청주시 상당구,낭성면,상야1길
충청북도,청주시 상당구,낭성면,목련로
충청북도,청주시 상당구,낭성면,현암삼산1길
충청북도,청주시 상당구,낭성면,호정전하울1길
충청북도,청주시 상당구,낭성면,호정골길
충청북도,청주시 상당구,낭성면,호정조실길
충청북도,청주시 상당구,,용담로
충청북도,청주시 상당구,,당산로
충청북도,청주시 상당구,,당고개로
충청북도,청주시 상당구,,용담로93번길
충청북도,청주시 상당구,,대성로122번길
충청북도,청주시 상당구,,당산로25번길
충청북도,청주시 상당구,,용담로91번길
충청북도,청주시 상당구,,당고개로26번길
충청북도,청주시 상당구,,당산로35번길
충청북도,청주시 상당구,,용담로31번길
충청북도,청주시 상당구,,당산로31번길
충청북도,청주시 상당구,,용담로101번길
충청북도,청주시 상당구,,용담로63번길
충청북도,청주시 상당구,,용담로32번길
충청북도,청주시 상당구,,당고개로38번길
충청북도,청주시 상당구,,용담로54번길
충청북도,청주시 상당구,,명암로197번길
충청북도,청주시 상당구,,명암로98번길
충청북도,청주시 상당구,,명암로216번길
충청북도,청주시 상당구,,명암로
충청북도,청주시 상당구,,1순환로
충청북도,청주시 상당구,,우암산로
충청북도,청주시 상당구,,명암로276번길
충청북도,청주시 상당구,,1순환로1694번길
충청북도,청주시 상당구,,명암로293번길
충청북도,청주시 상당구,문의면,회남문의로
충청북도,청주시 상당구,문의면,괴곡안길
충청북도,청주시 상당구,문의면,괴곡길
충청북도,청주시 상당구,문의면,구룡난선길
충청북도,청주시 상당구,문의면,구룡석성길
충청북도,청주시 상당구,문의면,마동2길
충청북도,청주시 상당구,문의면,묘암길
충청북도,청주시 상당구,문의면,청남대길
충청북도,청주시 상당구,문의면,마동1길
충청북도,청주시 상당구,문의면,남계4길
충청북도,청주시 상당구,문의면,남계길
충청북도,청주시 상당구,문의면,남계5길
충청북도,청주시 상당구,문의면,미천고은로
충청북도,청주시 상당구,문의면,남계1길
충청북도,청주시 상당구,문의면,남계3길
충청북도,청주시 상당구,문의면,덕유남계로
충청북도,청주시 상당구,문의면,척산화당로
충청북도,청주시 상당구,문의면,남계2길
충청북도,청주시 상당구,문의면,문동1길
충청북도,청주시 상당구,문의면,당진영덕고속도로
충청북도,청주시 상당구,문의면,노현2길
충청북도,청주시 상당구,문의면,노현1길
충청북도,청주시 상당구,문의면,노현마구로
충청북도,청주시 상당구,문의면,노현시남길
충청북도,청주시 상당구,문의면,노현청용로
충청북도,청주시 상당구,문의면,대청호반로
충청북도,청주시 상당구,문의면,노산하석로
충청북도,청주시 상당구,문의면,문의도원1길
충청북도,청주시 상당구,문의면,문의도원2길
충청북도,청주시 상당구,문의면,문의도원길
충청북도,청주시 상당구,문의면,죽암도원로
충청북도,청주시 상당구,문의면,두모길
충청북도,청주시 상당구,문의면,두모1길
충청북도,청주시 상당구,문의면,두모2길
충청북도,청주시 상당구,문의면,등동길
충청북도,청주시 상당구,문의면,등동2길
충청북도,청주시 상당구,문의면,등동1길
충청북도,청주시 상당구,문의면,염티소전로
충청북도,청주시 상당구,문의면,문덕길
충청북도,청주시 상당구,문의면,문의시내1길
충청북도,청주시 상당구,문의면,문의시내2길
충청북도,청주시 상당구,문의면,문의시내로
충청북도,청주시 상당구,문의면,미천3길
충청북도,청주시 상당구,문의면,미천1길
충청북도,청주시 상당구,문의면,미천2길
충청북도,청주시 상당구,문의면,미천길
충청북도,청주시 상당구,문의면,미천4길
충청북도,청주시 상당구,문의면,산덕길
충청북도,청주시 상당구,문의면,산덕1길
충청북도,청주시 상당구,문의면,상장1길
충청북도,청주시 상당구,문의면,상장2길
충청북도,청주시 상당구,문의면,상장인차로
충청북도,청주시 상당구,문의면,소전길
충청북도,청주시 상당구,문의면,신문로
충청북도,청주시 상당구,문의면,품곡1길
충청북도,청주시 상당구,문의면,품곡2길
충청북도,청주시 상당구,문의면,품곡길
충청북도,청주시 상당구,문의면,후곡길
충청북도,청주시 상당구,,대성로
충청북도,청주시 상당구,,상당로58번길
충청북도,청주시 상당구,,상당로70번길
충청북도,청주시 상당구,,용담로21번길
충청북도,청주시 상당구,,대성로94번길
충청북도,청주시 상당구,,대성로106번길
충청북도,청주시 상당구,미원면,가양1길
충청북도,청주시 상당구,미원면,가양길
충청북도,청주시 상당구,미원면,가양2길
충청북도,청주시 상당구,미원면,인경수산로
충청북도,청주시 상당구,미원면,계원길
충청북도,청주시 상당구,미원면,어암1길
충청북도,청주시 상당구,미원면,운암계원로
충청북도,청주시 상당구,미원면,계원1길
충청북도,청주시 상당구,미원면,어암2길
충청북도,청주시 상당구,미원면,구방2길
충청북도,청주시 상당구,미원면,단재로
충청북도,청주시 상당구,미원면,구방1길
충청북도,청주시 상당구,미원면,구방7길
충청북도,청주시 상당구,미원면,구방3길
충청북도,청주시 상당구,미원면,구방4길
충청북도,청주시 상당구,미원면,구방6길
충청북도,청주시 상당구,미원면,용곡구방로
충청북도,청주시 상당구,미원면,괴산로
충청북도,청주시 상당구,미원면,구방5길
충청북도,청주시 상당구,미원면,기암구말길
충청북도,청주시 상당구,미원면,금관로
충청북도,청주시 상당구,미원면,금관갯골길
충청북도,청주시 상당구,미원면,산외금관로
충청북도,청주시 상당구,미원면,금관숲길
충청북도,청주시 상당구,미원면,터기암길
충청북도,청주시 상당구,미원면,터기암1길
충청북도,청주시 상당구,미원면,가지기암1길
충청북도,청주시 상당구,미원면,가지기암길
충청북도,청주시 상당구,미원면,미원초정로
충청북도,청주시 상당구,미원면,내산1길
충청북도,청주시 상당구,미원면,내산2길
충청북도,청주시 상당구,미원면,내산길
충청북도,청주시 상당구,미원면,내산3리길
충청북도,청주시 상당구,미원면,내산3길
충청북도,청주시 상당구,미원면,대덕1길
충청북도,청주시 상당구,미원면,대덕길
충청북도,청주시 상당구,미원면,대신1길
충청북도,청주시 상당구,미원면,대신2길
충청북도,청주시 상당구,미원면,호정대신로
충청북도,청주시 상당구,미원면,대신길
충청북도,청주시 상당구,미원면,미원시내1길
충청북도,청주시 상당구,미원면,남부로
충청북도,청주시 상당구,미원면,수목원길
충청북도,청주시 상당구,미원면,미원시내3길
충청북도,청주시 상당구,미원면,미원시내4길
충청북도,청주시 상당구,미원면,미원시내2길
충청북도,청주시 상당구,미원면,미원시내5길
충청북도,청주시 상당구,미원면,성대1길
충청북도,청주시 상당구,미원면,성대3길
충청북도,청주시 상당구,미원면,성대2길
충청북도,청주시 상당구,미원면,수산길
충청북도,청주시 상당구,미원면,수산1길
충청북도,청주시 상당구,미원면,용곡길
충청북도,청주시 상당구,미원면,쌍이1길
충청북도,청주시 상당구,미원면,쌍이2길
충청북도,청주시 상당구,미원면,쌍이운교로
충청북도,청주시 상당구,미원면,쌍이길
충청북도,청주시 상당구,미원면,어암길
충청북도,청주시 상당구,미원면,옥화2길
충청북도,청주시 상당구,미원면,옥화1길
충청북도,청주시 상당구,미원면,운암옥화길
충청북도,청주시 상당구,미원면,옥화길
충청북도,청주시 상당구,미원면,용곡1길
충청북도,청주시 상당구,미원면,운교길
충청북도,청주시 상당구,미원면,운교1길
충청북도,청주시 상당구,미원면,운암길
충청북도,청주시 상당구,미원면,운암1길
충청북도,청주시 상당구,미원면,운암3길
충청북도,청주시 상당구,미원면,운암2길
충청북도,청주시 상당구,미원면,운용길
충청북도,청주시 상당구,미원면,운용1길
충청북도,청주시 상당구,미원면,월용1길
충청북도,청주시 상당구,미원면,월용길
충청북도,청주시 상당구,미원면,종암1길
충청북도,청주시 상당구,미원면,종암2길
충청북도,청주시 상당구,미원면,종암3길
충청북도,청주시 상당구,미원면,종암길
충청북도,청주시 상당구,미원면,원중리길
충청북도,청주시 상당구,미원면,원중리2길
충청북도,청주시 상당구,미원면,원중리1길
충청북도,청주시 상당구,미원면,중리1길
충청북도,청주시 상당구,미원면,화원길
충청북도,청주시 상당구,미원면,화원1길
충청북도,청주시 상당구,미원면,화창길
충청북도,청주시 상당구,,단재로291번길
충청북도,청주시 상당구,,단재로293번길
충청북도,청주시 상당구,,월운로
충청북도,청주시 상당구,,용평로94번길
충청북도,청주시 상당구,,무농정로2번길
충청북도,청주시 상당구,,월평로238번길
충청북도,청주시 상당구,,무농정로
충청북도,청주시 상당구,,2순환로
충청북도,청주시 상당구,,단재로317번길
충청북도,청주시 상당구,,목련로
충청북도,청주시 상당구,,월평로254번길
충청북도,청주시 상당구,,동남로
충청북도,청주시 상당구,,무심천자전거길
충청북도,청주시 상당구,,월평로
충청북도,청주시 상당구,,2순환로2031번길
충청북도,청주시 상당구,,동남로59번길
충청북도,청주시 상당구,,동남로41번길
충청북도,청주시 상당구,,월운로54번길
충청북도,청주시 상당구,,월운로58번길
충청북도,청주시 상당구,,월운로2번길
충청북도,청주시 상당구,,월운로36번길
충청북도,청주시 상당구,,월운로46번길
충청북도,청주시 상당구,,상당로81번길
충청북도,청주시 상당구,,사직대로
충청북도,청주시 상당구,,상당로69번길
충청북도,청주시 상당구,,상당로91번길
충청북도,청주시 상당구,,상당로115번길
충청북도,청주시 상당구,,사직대로361번길
충청북도,청주시 상당구,,교서로32번길
충청북도,청주시 상당구,,중앙로
충청북도,청주시 상당구,,상당로131번길
충청북도,청주시 상당구,,상당로144번길
충청북도,청주시 상당구,,교동로3번길
충청북도,청주시 상당구,,상당로143번길
충청북도,청주시 상당구,,상당로121번길
충청북도,청주시 상당구,,상당로186번길
충청북도,청주시 상당구,,교동로
충청북도,청주시 상당구,,상당로158번길
충청북도,청주시 상당구,,사북로
충청북도,청주시 상당구,,중앙로61번길
충청북도,청주시 상당구,,상당로203번길
충청북도,청주시 상당구,,성내로
충청북도,청주시 상당구,,성내로124번길
충청북도,청주시 상당구,,산성로658번길
충청북도,청주시 상당구,,것대로
충청북도,청주시 상당구,,것대로46번길
충청북도,청주시 상당구,,성내로118번길
충청북도,청주시 상당구,,성내로152번길
충청북도,청주시 상당구,,성내로149번길
충청북도,청주시 상당구,,것대로46번가길
충청북도,청주시 상당구,,것대로47번길
충청북도,청주시 상당구,,남사로89번길
충청북도,청주시 상당구,,사직대로350번길
충청북도,청주시 상당구,,무심동로372번길
충청북도,청주시 상당구,,무심동로392번길
충청북도,청주시 상당구,,무심동로354번길
충청북도,청주시 상당구,,남사로93번길
충청북도,청주시 상당구,,무심동로390번길
충청북도,청주시 상당구,,남사로79번길
충청북도,청주시 상당구,,남사로83번길
충청북도,청주시 상당구,,탑동로1번길
충청북도,청주시 상당구,,대성로60번길
충청북도,청주시 상당구,,상당로26번길
충청북도,청주시 상당구,,대성로40번길
충청북도,청주시 상당구,,대성로50번길
충청북도,청주시 상당구,,상당로22번길
충청북도,청주시 상당구,,대성로34번길
충청북도,청주시 상당구,,상당로36번길
충청북도,청주시 상당구,,상당로14번길
충청북도,청주시 상당구,,대성로70번길
충청북도,청주시 상당구,,청남로2190번길
충청북도,청주시 상당구,,상당로1번길
충청북도,청주시 상당구,,무심동로292번길
충청북도,청주시 상당구,,청남로2197번길
충청북도,청주시 상당구,,청남로2186번길
충청북도,청주시 상당구,,청남로2189번길
충청북도,청주시 상당구,,청남로
충청북도,청주시 상당구,,상당로3번길
충청북도,청주시 상당구,,무심동로272번길
충청북도,청주시 상당구,,무심동로282번길
충청북도,청주시 상당구,,대성로27번길
충청북도,청주시 상당구,,청남로2184번길
충청북도,청주시 상당구,,대성로22번길
충청북도,청주시 상당구,,대성로21번길
충청북도,청주시 상당구,,무심동로284번길
충청북도,청주시 상당구,,대성로6번길
충청북도,청주시 상당구,,대성로11번길
충청북도,청주시 상당구,,수동로
충청북도,청주시 상당구,,대성로161번길
충청북도,청주시 상당구,,대성로226번길
충청북도,청주시 상당구,,대성로205번길
충청북도,청주시 상당구,,대성로165번길
충청북도,청주시 상당구,,상당로204번길
충청북도,청주시 상당구,,수암로36번길
충청북도,청주시 상당구,,대성로213번길
충청북도,청주시 상당구,,교동로27번길
충청북도,청주시 상당구,,대성로180번길
충청북도,청주시 상당구,,수암로54번길
충청북도,청주시 상당구,,수암로
충청북도,청주시 상당구,,대성로166번길
충청북도,청주시 상당구,,상당로190번길
충청북도,청주시 상당구,,교동로71번길
충청북도,청주시 상당구,,대성로206번길
충청북도,청주시 상당구,,수동로53번길
충청북도,청주시 상당구,,교동로47번길
충청북도,청주시 상당구,,우암산로41번길
충청북도,청주시 상당구,,대성로172번길
충청북도,청주시 상당구,,대성로128번길
충청북도,청주시 상당구,,수암로56번길
충청북도,청주시 상당구,,우암산로89번길
충청북도,청주시 상당구,,우암산로29번길
충청북도,청주시 상당구,,대성로238번길
충청북도,청주시 상당구,,대성로200번길
충청북도,청주시 상당구,,수암로20번길
충청북도,청주시 상당구,,대성로231번길
충청북도,청주시 상당구,,우암산로21번길
충청북도,청주시 상당구,,우암산로25번길
충청북도,청주시 상당구,,대성로199번길
충청북도,청주시 상당구,,수동로83번길
충청북도,청주시 상당구,,수동로58번길
충청북도,청주시 상당구,,수동로61번길
충청북도,청주시 상당구,,교동로68번길
충청북도,청주시 상당구,,대성로169번길
충청북도,청주시 상당구,,수동로73번길
충청북도,청주시 상당구,,수동로77번길
충청북도,청주시 상당구,,수동로71번길
충청북도,청주시 상당구,,수동로5번길
충청북도,청주시 상당구,,우암산로45번길
충청북도,청주시 상당구,,교서로
충청북도,청주시 상당구,,영운천로83번길
충청북도,청주시 상당구,,쇠내로153번길
충청북도,청주시 상당구,,영운천로55번길
충청북도,청주시 상당구,,영운로29번길
충청북도,청주시 상당구,,단재로115번길
충청북도,청주시 상당구,,수영로136번길
충청북도,청주시 상당구,,영운천로
충청북도,청주시 상당구,,수영로156번길
충청북도,청주시 상당구,,수영로101번길
충청북도,청주시 상당구,,수영로118번길
충청북도,청주시 상당구,,영운천로51번길
충청북도,청주시 상당구,,단재로127번길
충청북도,청주시 상당구,,단재로135번길
충청북도,청주시 상당구,,수영로144번길
충청북도,청주시 상당구,,영운로21번길
충청북도,청주시 상당구,,수영로129번길
충청북도,청주시 상당구,,영운천로109번길
충청북도,청주시 상당구,,영운로51번길
충청북도,청주시 상당구,,수영로174번길
충청북도,청주시 상당구,,영운로37번길
충청북도,청주시 상당구,,단재로166번길
충청북도,청주시 상당구,,영운로11번길
충청북도,청주시 상당구,,수영로110번길
충청북도,청주시 상당구,,영운천로119번길
충청북도,청주시 상당구,,수영로158번길
충청북도,청주시 상당구,,쇠내로146번길
충청북도,청주시 상당구,,수영로157번길
충청북도,청주시 상당구,,단재로121번길
충청북도,청주시 상당구,,수영로181번길
충청북도,청주시 상당구,,당산로89번길
충청북도,청주시 상당구,,산성로116번길
충청북도,청주시 상당구,,산성로104번길
충청북도,청주시 상당구,,용담로105번길
충청북도,청주시 상당구,,탑동로
충청북도,청주시 상당구,,산성로147번길
충청북도,청주시 상당구,,교동로139번길
충청북도,청주시 상당구,,용담로115번길
충청북도,청주시 상당구,,산성로101번길
충청북도,청주시 상당구,,당산로109번길
충청북도,청주시 상당구,,용담로104번길
충청북도,청주시 상당구,,1순환로1656번길
충청북도,청주시 상당구,,용담로139번길
충청북도,청주시 상당구,,당산로47번길
충청북도,청주시 상당구,,산성로112번길
충청북도,청주시 상당구,,교동로144번길
충청북도,청주시 상당구,,당산로41번길
충청북도,청주시 상당구,,산성로127번길
충청북도,청주시 상당구,,수영로353번길
충청북도,청주시 상당구,,중고개로141번길
충청북도,청주시 상당구,,중고개로125번길
충청북도,청주시 상당구,,동남로109번길
충청북도,청주시 상당구,,월운로66번길
충청북도,청주시 상당구,,동남로83번길
충청북도,청주시 상당구,,중고개로142번길
충청북도,청주시 상당구,,낙가산로
충청북도,청주시 상당구,,낙가산로21번길
충청북도,청주시 상당구,,용암북로44번길
충청북도,청주시 상당구,,동남로135번길
충청북도,청주시 상당구,,용암로93번길
충청북도,청주시 상당구,,단재로196번길
충청북도,청주시 상당구,,월운로88번길
충청북도,청주시 상당구,,동남로73번길
충청북도,청주시 상당구,,용암북로138번길
충청북도,청주시 상당구,,용암북로80번길
충청북도,청주시 상당구,,월운로76번길
충청북도,청주시 상당구,,동남로123번길
충청북도,청주시 상당구,,용암북로50번길
충청북도,청주시 상당구,,용암북로46번길
충청북도,청주시 상당구,,동남로147번길
충청북도,청주시 상당구,,월평로144번길
충청북도,청주시 상당구,,무농정로31번길
충청북도,청주시 상당구,,용암로99번길
충청북도,청주시 상당구,,동남로77번길
충청북도,청주시 상당구,,용암북로120번길
충청북도,청주시 상당구,,용암북로
충청북도,청주시 상당구,,무농정로15번길
충청북도,청주시 상당구,,호미로167번길
충청북도,청주시 상당구,,무농정로51번길
충청북도,청주시 상당구,,용암북로168번길
충청북도,청주시 상당구,,용암북로6번길
충청북도,청주시 상당구,,용암로
충청북도,청주시 상당구,,용암로103번길
충청북도,청주시 상당구,,무농정로16번길
충청북도,청주시 상당구,,무농정로3번길
충청북도,청주시 상당구,,낙영로36번길
충청북도,청주시 상당구,,낙영로3번길
충청북도,청주시 상당구,,낙영로12번길
충청북도,청주시 상당구,,월평로154번길
충청북도,청주시 상당구,,월평로153번길
충청북도,청주시 상당구,,낙영로32번길
충청북도,청주시 상당구,,낙영로
충청북도,청주시 상당구,,중흥로31번길
충청북도,청주시 상당구,,용암북로4번길
충청북도,청주시 상당구,,월평로250번길
충청북도,청주시 상당구,,월평로184번길
충청북도,청주시 상당구,,용암로87번길
충청북도,청주시 상당구,,원봉로
충청북도,청주시 상당구,,월평로150번길
충청북도,청주시 상당구,,월평로210번길
충청북도,청주시 상당구,,용암북로76번길
충청북도,청주시 상당구,,월평로218번길
충청북도,청주시 상당구,,용암북로180번길
충청북도,청주시 상당구,,낙가산로109번길
충청북도,청주시 상당구,,용암북로206번길
충청북도,청주시 상당구,,용암북로196번길
충청북도,청주시 상당구,,호미로161번길
충청북도,청주시 상당구,,호미로165번길
충청북도,청주시 상당구,,월평로146번길
충청북도,청주시 상당구,,월평로214번길
충청북도,청주시 상당구,,용암북로160번길
충청북도,청주시 상당구,,낙영로40번길
충청북도,청주시 상당구,,중흥로
충청북도,청주시 상당구,,원봉로93번길
충청북도,청주시 상당구,,낙영로4번길
충청북도,청주시 상당구,,1순환로1253번길
충청북도,청주시 상당구,,중흥로9번길
충청북도,청주시 상당구,,단재로180번길
충청북도,청주시 상당구,,중흥로187번길
충청북도,청주시 상당구,,낙영로20번길
충청북도,청주시 상당구,,낙영로24번길
충청북도,청주시 상당구,,용암로95번길
충청북도,청주시 상당구,,낙가산로79번길
충청북도,청주시 상당구,,낙영로16번길
충청북도,청주시 상당구,,용암북로68번길
충청북도,청주시 상당구,,용암북로94번길
충청북도,청주시 상당구,,용암북로92번길
충청북도,청주시 상당구,,용암북로84번길
충청북도,청주시 상당구,,낙영로8번길
충청북도,청주시 상당구,,운동로
충청북도,청주시 상당구,,용암북로14번길
충청북도,청주시 상당구,,단재로170번길
충청북도,청주시 상당구,,중흥로11번길
충청북도,청주시 상당구,,월평로253번길
충청북도,청주시 상당구,,월평로123번길
충청북도,청주시 상당구,,용암북로200번길
충청북도,청주시 상당구,,낙영로6번길
충청북도,청주시 상당구,,낙영로28번길
충청북도,청주시 상당구,,중고개로220번길
충청북도,청주시 상당구,,용정로38번길
충청북도,청주시 상당구,,영운천로187번길
충청북도,청주시 상당구,,중고개로212번길
충청북도,청주시 상당구,,호미로206번길
충청북도,청주시 상당구,,중고개로216번길
충청북도,청주시 상당구,,영운천로171번길
충청북도,청주시 상당구,,호미로202번길
충청북도,청주시 상당구,,중고개로215번길
충청북도,청주시 상당구,,용정로8번길
충청북도,청주시 상당구,,영운천로175번길
충청북도,청주시 상당구,,호미로198번길
충청북도,청주시 상당구,,영운천로179번길
충청북도,청주시 상당구,,영운천로167번길
충청북도,청주시 상당구,,이정골로
충청북도,청주시 상당구,,1순환로1514번길
충청북도,청주시 상당구,,영운천로203번길
충청북도,청주시 상당구,,1순환로1594번길
충청북도,청주시 상당구,,용정로2번길
충청북도,청주시 상당구,,1순환로1480번길
충청북도,청주시 상당구,,호미로201번길
충청북도,청주시 상당구,,영운천로201번길
충청북도,청주시 상당구,,이정골로118번길
충청북도,청주시 상당구,,호미로216번길
충청북도,청주시 상당구,,영운천로137번길
충청북도,청주시 상당구,,용정로
충청북도,청주시 상당구,,용정로12번길
충청북도,청주시 상당구,,호미로222번길
충청북도,청주시 상당구,,용정로18번길
충청북도,청주시 상당구,,용정로28번길
충청북도,청주시 상당구,,호미로210번길
충청북도,청주시 상당구,,영운천로163번길
충청북도,청주시 상당구,,이정골로94번길
충청북도,청주시 상당구,,이정골로107번길
충청북도,청주시 상당구,,용정로32번길
충청북도,청주시 상당구,,호미로213번길
충청북도,청주시 상당구,,목련로214번길
충청북도,청주시 상당구,,다리실로51번길
충청북도,청주시 상당구,,다리실로
충청북도,청주시 상당구,,다리실로70번길
충청북도,청주시 상당구,,다리실로153번길
충청북도,청주시 상당구,,다리실로69번길
충청북도,청주시 상당구,,다리실로139번길
충청북도,청주시 상당구,,다리실로115번길
충청북도,청주시 상당구,,다리실로249번길
충청북도,청주시 상당구,,단재로413번길
충청북도,청주시 상당구,,단재로413번가길
충청북도,청주시 상당구,,목련로62번길
충청북도,청주시 상당구,,산성로11번길
충청북도,청주시 상당구,,산성로27번길
충청북도,청주시 상당구,,산성로55번길
충청북도,청주시 상당구,,산성로49번길
충청북도,청주시 상당구,,산성로25번길
충청북도,청주시 상당구,,산성로37번길
충청북도,청주시 상당구,,탑동로61번길
충청북도,청주시 상당구,,산성로9번길
충청북도,청주시 상당구,,용담로82번길
충청북도,청주시 상당구,,탑동로53번길
충청북도,청주시 상당구,,탑동로32번길
충청북도,청주시 상당구,,탑동로31번길
충청북도,청주시 상당구,,탑동로24번길
충청북도,청주시 상당구,,탑동로39번길
